Item.Number,Category,Vendor,Pack,Bottle.Volume..ml.,State.Bottle.Retail,County,Store,City,Bottles.Sold,Popularity,Covid_index,PopularityC
910831,1012100,1,10,50,10.26,1,1,1,10,FALSE,NA,0
910855,1012100,1,12,750,18.11,1,1,1,24,FALSE,NA,0
910862,1011200,1,6,750,112.5,24,51,32,60,FALSE,NA,0
910880,1012100,2,12,750,21.75,3,5,3,103,FALSE,NA,0
910882,1901200,1,12,750,23.76,39,70,51,1516,FALSE,0.0638002773925104,1
910884,1012100,1,6,1750,41.25,3,4,3,30,FALSE,NA,0
910886,1012100,1,6,750,44.99,1,1,1,6,FALSE,NA,0
910902,1012100,1,6,750,60,1,1,1,12,FALSE,NA,0
910992,1011500,1,6,750,150,16,24,21,24,FALSE,NA,0
911020,1012100,1,6,750,30.617142857142856,4,6,5,54,FALSE,NA,0
911056,1081600,2,12,750,7.76,6,7,7,135,FALSE,NA,0
911390,1012100,1,6,750,22.5,1,1,1,6,FALSE,NA,0
911446,1012100,1,12,750,14.993333333333334,2,2,2,84,FALSE,NA,0
911575,1901200,1,6,750,15,1,1,1,6,FALSE,NA,0
912306,NA,1,12,750,7.5,4,4,4,60,FALSE,NA,0
912862,1012100,1,12,750,7.5,2,2,2,156,FALSE,NA,0
912863,1012100,1,12,750,7.5,1,1,1,24,FALSE,NA,0
912900,1901200,1,3,750,39,15,24,20,762,FALSE,0.14207831003947508,1
913542,1012100,1,6,750,18,2,2,2,18,FALSE,NA,0
913647,1012100,1,12,750,7.5,21,30,27,881,FALSE,0.013277499199829294,1
914000,1901200,1,6,750,39.088235294117645,5,9,7,110,FALSE,NA,0
914191,1012100,1,10,50,24.6,1,1,1,10,FALSE,NA,0
914197,1012100,1,6,1000,24,1,1,1,150,FALSE,NA,0
914206,1012100,1,4,750,142.5,6,7,6,44,FALSE,NA,0
914472,1012100,1,12,750,11.39,1,1,1,12,FALSE,NA,0
914478,1012100,1,12,750,12.51,1,1,1,12,FALSE,NA,0
914492,1011100,1,12,50,7.34,1,1,1,12,FALSE,NA,0
914517,1012100,1,12,1000,14.27,1,1,1,12,FALSE,NA,0
914582,1012200,1,6,750,74.94,1,1,1,6,FALSE,NA,0
914593,1012200,1,6,750,74.94,1,1,1,6,FALSE,NA,0
914947,1012300,1,6,750,42.065,2,2,2,36,FALSE,NA,0
915180,1011600,1,6,750,73.31,3,4,3,46,FALSE,NA,0
915188,1011600,2,6,750,66,3,5,5,1320,FALSE,-0.3844660194174757,0
915198,1011600,1,6,750,130.3655,55,157,89,684,FALSE,NA,0
915257,1012100,3,12,1000,9.83,45,90,62,1704,FALSE,0.09559372666168783,1
915469,1012400,1,12,750,34.07,1,1,1,12,FALSE,NA,0
915473,1012400,1,12,750,35.25,1,1,1,12,FALSE,NA,0
915477,1012400,1,12,750,22.5,1,1,1,12,FALSE,NA,0
915480,1012400,1,6,750,62.51,1,1,1,6,FALSE,NA,0
915482,1012400,2,6,750,41.67666666666666,1,1,1,18,FALSE,NA,0
915542,1011200,1,12,750,21,4,4,4,48,FALSE,NA,0
915547,1012400,1,12,750,61.88,1,1,1,12,FALSE,NA,0
915549,1012400,1,6,750,92.25,1,1,1,6,FALSE,NA,0
915550,1012400,1,6,750,50.01,4,4,4,35,FALSE,NA,0
915572,1012400,1,6,750,24.75,1,1,1,6,FALSE,NA,0
915574,1012400,1,6,750,56.25,2,2,2,12,FALSE,NA,0
915577,1012400,1,6,750,99.75,5,7,6,78,FALSE,NA,0
915583,1012400,1,6,750,9.98,5,5,5,60,FALSE,NA,0
915584,1012400,1,6,750,33.75,2,2,2,18,FALSE,NA,0
915590,1012400,1,6,750,22.5,1,1,1,18,FALSE,NA,0
915594,1012400,1,6,750,45,2,2,2,12,FALSE,NA,0
915607,1012400,1,6,750,53.97,15,24,19,24,FALSE,NA,0
915617,1012400,1,6,750,26.31,5,6,5,36,FALSE,NA,0
915620,1012400,1,6,750,58.46,1,1,1,6,FALSE,NA,0
915622,1012400,1,24,200,5.99,1,1,1,24,FALSE,NA,0
915635,1012400,1,6,750,53.97,10,12,12,12,FALSE,NA,0
915639,1012400,1,3,750,149.87,2,2,2,6,FALSE,NA,0
915640,1011100,1,3,750,52.47,7,12,8,135,FALSE,NA,0
915642,1012400,1,10,50,10.62,1,1,1,10,FALSE,NA,0
915643,1012400,1,3,750,52.47,6,13,7,87,FALSE,NA,0
915654,1012400,2,6,750,37.47,5,6,5,72,FALSE,NA,0
915673,1012400,2,6,750,52.47,7,18,12,318,FALSE,NA,0
915674,1012400,1,6,750,33.72,1,1,1,6,FALSE,NA,0
915723,1012400,1,3,750,119.45,4,4,4,57,FALSE,NA,0
915727,1012400,1,10,50,10.62,5,5,5,60,FALSE,NA,0
915728,1012400,1,6,750,26.25,2,2,2,12,FALSE,NA,0
915729,1012400,1,3,750,44.97,2,2,2,6,FALSE,NA,0
915747,1012400,1,6,750,33.75,2,2,2,18,FALSE,NA,0
915783,1092100,1,6,750,40.01,1,1,1,12,FALSE,NA,0
915797,1012400,1,6,750,37.76,1,1,1,6,FALSE,NA,0
915830,1011100,1,12,750,21,17,31,21,900,FALSE,-0.21386962552011096,0
915842,1012400,1,6,750,75,1,1,1,6,FALSE,NA,0
915844,1012400,1,6,750,75,1,1,1,6,FALSE,NA,0
915847,1012400,1,6,750,86.25,1,1,1,6,FALSE,NA,0
915848,1012400,1,6,750,104.94,10,14,13,24,FALSE,NA,0
915849,1012400,1,6,750,75,2,2,2,12,FALSE,NA,0
915852,1012400,1,6,750,24.74,3,3,3,24,FALSE,NA,0
915862,1012400,1,6,750,62.22,8,18,12,162,FALSE,NA,0
915867,1012400,1,6,750,31,2,2,2,18,FALSE,NA,0
915870,1012400,1,6,750,22.49,14,26,18,72,FALSE,NA,0
915880,1012400,1,6,750,44.75,3,6,4,42,FALSE,NA,0
915882,1012400,1,6,750,37.5,3,4,3,24,FALSE,NA,0
915892,1012400,2,6,750,31.2,3,4,3,66,FALSE,NA,0
915904,1012400,1,6,750,33,1,1,1,24,FALSE,NA,0
915907,1012400,2,6,750,46.14,3,4,4,108,FALSE,NA,0
915912,1012400,1,6,1000,32.36,1,1,1,6,FALSE,NA,0
915913,1012400,1,6,750,26.25,26,58,33,182,FALSE,NA,0
915915,1082100,1,6,750,22.5,1,1,1,18,FALSE,NA,0
915917,1012400,1,6,750,52.5,6,7,6,42,FALSE,NA,0
915918,1012400,1,6,750,75,4,6,4,54,FALSE,NA,0
915920,1012400,1,6,750,76.5,2,3,3,30,FALSE,NA,0
915924,1012400,1,6,750,41.25,1,2,1,24,FALSE,NA,0
915926,1012300,1,6,750,59.04,3,5,4,36,FALSE,NA,0
915928,1012300,1,6,750,59.04,1,2,1,12,FALSE,NA,0
915929,1012400,1,6,750,32.51,2,2,2,42,FALSE,NA,0
915933,1012400,1,6,750,30.06,8,10,9,90,FALSE,NA,0
915934,1012400,1,6,750,52.47,44,100,65,528,FALSE,NA,0
915935,1012400,1,6,750,27.99,2,2,2,42,FALSE,NA,0
915937,1012400,1,6,750,39.99,2,2,2,12,FALSE,NA,0
915945,1012400,1,6,1750,45,1,1,1,6,FALSE,NA,0
915951,NA,1,6,750,24.26,2,2,2,24,FALSE,NA,0
915952,1011100,1,6,750,36.38,1,1,1,6,FALSE,NA,0
915958,1092100,1,6,750,49.5,1,1,1,6,FALSE,NA,0
915962,1901200,1,6,750,54.86,6,12,6,240,FALSE,NA,0
915964,1901200,1,6,750,92.17,2,3,2,24,FALSE,NA,0
915977,1012300,1,6,750,94.5,1,1,1,24,FALSE,NA,0
915978,1012300,1,6,750,110,2,3,2,48,FALSE,NA,0
915980,1011100,1,6,750,66.92,33,84,42,132,FALSE,NA,0
915987,1011100,1,6,1000,49.5,2,2,2,24,FALSE,NA,0
915991,1011700,1,12,750,41.88,1,1,1,12,FALSE,NA,0
915992,1012300,1,6,750,44.49,1,1,1,12,FALSE,NA,0
915993,1011700,1,12,750,41.88,1,1,1,12,FALSE,NA,0
915994,1011700,1,12,750,41.88,1,1,1,12,FALSE,NA,0
915995,1012300,1,6,750,51.99,1,1,1,12,FALSE,NA,0
915996,1012300,1,6,750,51.99,1,1,1,12,FALSE,NA,0
915997,1901200,1,6,750,57.14,5,6,5,54,FALSE,NA,0
916002,1901200,1,12,750,78.74,22,62,32,84,FALSE,NA,0
916007,1081600,1,6,750,47.51,2,2,2,12,FALSE,NA,0
916016,1012300,1,6,750,65.01,1,1,1,6,FALSE,NA,0
916018,1012300,1,6,750,45,1,1,1,6,FALSE,NA,0
916026,1092100,1,6,750,29.25,1,1,1,6,FALSE,NA,0
916028,1092100,1,6,750,37.26,1,1,1,24,FALSE,NA,0
916029,1012300,1,6,750,47.76,1,3,2,42,FALSE,NA,0
916030,1092100,1,6,750,47.25,2,2,2,30,FALSE,NA,0
916032,1092100,1,6,750,50.76,3,3,3,90,FALSE,NA,0
916037,1092100,1,6,750,70.76,2,2,2,24,FALSE,NA,0
916051,1012300,1,6,750,40.76,1,1,1,6,FALSE,NA,0
916053,1012300,1,6,750,55.5,1,1,1,6,FALSE,NA,0
916086,1011500,2,12,1000,18.75,23,53,35,3996,FALSE,-0.2193427931292009,0
916092,1081600,1,12,750,34.76,2,2,2,48,FALSE,NA,0
916098,1011500,1,6,1750,27,2,2,2,18,FALSE,NA,0
916104,1011100,1,12,750,30,1,1,1,12,FALSE,NA,0
916179,1011100,1,6,750,23.96,1,1,1,12,FALSE,NA,0
916186,1901200,1,12,750,14.4375,5,6,6,156,FALSE,NA,0
916196,1011500,1,12,750,22.83,3,3,3,36,FALSE,NA,0
916210,1081600,1,3,750,137.51,1,1,1,3,FALSE,NA,0
916211,1081600,1,3,750,165,1,1,1,3,FALSE,NA,0
916266,1011200,1,6,750,64.5,2,2,2,12,FALSE,NA,0
916267,1011500,1,6,750,64.5,2,2,2,12,FALSE,NA,0
916371,1011500,1,3,750,112.5,3,4,4,18,FALSE,NA,0
916373,1011500,1,3,750,82.5,14,21,19,21,FALSE,NA,0
916374,1011500,1,3,750,97.01,1,1,1,21,FALSE,NA,0
916375,1011500,1,3,750,105,19,21,21,21,FALSE,NA,0
916398,1011200,1,6,1750,34.31,1,1,1,24,FALSE,NA,0
916445,1011500,1,12,1000,29.37,5,6,5,1980,FALSE,0.9273658380454497,1
916466,1011500,2,6,750,30,36,93,51,508,FALSE,NA,0
916468,1011500,1,6,750,30,1,1,1,486,FALSE,NA,0
916492,1011500,1,6,750,55.5,16,30,20,84,FALSE,NA,0
916502,1011200,1,12,750,18.75,7,8,7,96,FALSE,NA,0
916567,1011100,1,3,750,150,22,36,33,36,FALSE,NA,0
916580,1011200,1,6,750,45,21,30,27,30,FALSE,NA,0
916582,1011200,1,6,750,75,16,30,22,30,FALSE,NA,0
916630,1011200,1,6,750,50.1,1,1,1,6,FALSE,NA,0
916661,1011200,1,6,750,69,2,2,2,24,FALSE,NA,0
916663,1011200,1,6,750,69,2,2,2,24,FALSE,NA,0
916664,1011200,1,6,750,77.914,4,4,4,36,FALSE,NA,0
916667,1011200,1,6,750,69,3,3,3,30,FALSE,NA,0
916669,1011200,1,6,750,72,1,1,1,6,FALSE,NA,0
916670,1011100,1,6,750,50.687999999999995,4,5,4,72,FALSE,NA,0
916672,1011200,1,6,750,72,1,1,1,6,FALSE,NA,0
916674,1011200,1,6,750,108,3,3,3,60,FALSE,NA,0
916680,1011200,1,6,750,72,2,2,2,12,FALSE,NA,0
916681,1011200,1,6,750,72,1,1,1,6,FALSE,NA,0
916686,1011200,1,6,750,72,3,3,3,24,FALSE,NA,0
916687,1011200,1,6,750,85.01,1,1,1,12,FALSE,NA,0
916688,1011200,1,6,750,72,3,3,3,18,FALSE,NA,0
916689,1011200,1,6,750,72,2,2,2,12,FALSE,NA,0
916690,1011200,1,6,750,65.39,4,5,5,54,FALSE,NA,0
916697,1011200,1,6,750,72,1,1,1,6,FALSE,NA,0
916700,1011200,1,12,750,72.51,1,1,1,12,FALSE,NA,0
916809,1011200,1,6,750,112.5,31,48,41,48,FALSE,NA,0
916835,1011200,1,6,750,52.64,4,4,4,24,FALSE,NA,0
916839,NA,1,6,750,38.76,9,16,12,390,FALSE,NA,0
916850,1011200,1,6,750,43.13,7,10,8,3576,FALSE,-0.18499946655286462,0
916890,1011200,1,12,375,37.5,77,276,122,420,FALSE,NA,0
916906,1011200,1,6,750,60,26,60,34,276,FALSE,NA,0
916910,1011200,1,6,750,150,36,55,46,60,FALSE,NA,0
917022,1901200,1,6,750,23.4,40,85,53,115,FALSE,NA,0
917062,1011200,1,6,750,35.01,7,8,8,72,FALSE,NA,0
917079,1011200,1,12,750,11.63,1,1,1,12,FALSE,NA,0
917080,1011200,1,12,50,20.7,2,2,2,36,FALSE,NA,0
917081,1011200,1,12,500,20.57,1,1,1,24,FALSE,NA,0
917096,1901200,1,6,750,22.5,6,8,7,96,FALSE,NA,0
917176,1011200,1,6,750,44.9397619047619,13,27,20,390,FALSE,NA,0
917178,1011500,1,6,750,79.98,2,2,2,18,FALSE,NA,0
917184,1011500,1,6,750,75.18,3,5,4,84,FALSE,NA,0
917190,1011500,1,6,750,37.58,2,2,2,36,FALSE,NA,0
917192,1011500,1,6,750,97.38,4,5,5,42,FALSE,NA,0
917334,1011300,1,6,750,56,5,7,6,72,FALSE,NA,0
917510,1011100,1,6,750,25.38,21,40,32,372,FALSE,NA,0
917517,1011200,1,6,750,19.49,2,3,2,60,FALSE,NA,0
917527,1011200,1,6,750,25.73,5,5,5,102,FALSE,NA,0
917562,1011200,1,6,750,26.25,7,9,9,114,FALSE,NA,0
917659,1011200,1,12,750,30.75,1,1,1,240,FALSE,NA,0
917669,1011200,1,6,750,31.025625,7,7,7,162,FALSE,NA,0
917672,1091100,1,6,750,31.26,9,12,10,246,FALSE,NA,0
917677,NA,1,6,750,25.74,8,14,10,3708,FALSE,-0.3215405953270031,0
917680,1011300,1,6,750,81.26,1,1,1,6,FALSE,NA,0
917764,1011200,1,12,375,15.75,1,1,1,168,FALSE,NA,0
917900,1011200,1,6,750,52.5,22,30,26,30,FALSE,NA,0
917914,1901200,1,3,750,44.88,51,125,64,1470,FALSE,0.2549130481169316,1
917921,1011200,1,12,750,22.474285714285713,10,20,12,5616,FALSE,-0.5702336498453003,0
917943,1011200,1,6,750,75,41,60,52,60,FALSE,NA,0
917946,1901200,1,12,750,30,93,343,150,702,FALSE,NA,0
917948,1011200,1,6,750,37.49,1,1,1,6,FALSE,NA,0
917951,1901200,1,12,500,10.506363636363638,1,1,1,312,FALSE,NA,0
918001,1011200,1,10,600,45,26,51,31,130,FALSE,NA,0
918004,1011200,1,12,375,11.25,71,204,111,204,FALSE,NA,0
918010,1901200,1,12,750,19.5,9,29,14,10776,FALSE,-0.6899391870265656,0
918011,1011200,1,12,375,11.25,2,2,2,204,FALSE,NA,0
918190,1011200,1,12,50,7.5,1,1,1,48,FALSE,NA,0
918217,1011200,1,6,750,24.6,3,5,5,1092,FALSE,0.2173263629574309,1
918286,1011200,1,6,750,36.26,4,4,4,48,FALSE,NA,0
918288,1011200,1,6,750,40.01,3,3,3,36,FALSE,NA,0
918301,1011300,1,6,750,49.5,1,1,1,6,FALSE,NA,0
918369,1011200,1,6,750,132.51,8,13,9,24,FALSE,NA,0
918372,1011200,1,6,750,132.51,19,24,23,24,FALSE,NA,0
918374,1011200,1,6,750,121.74,39,60,50,60,FALSE,NA,0
918376,1011200,1,6,750,45,12,14,13,384,FALSE,NA,0
918378,1011200,1,6,750,132.51,38,60,51,60,FALSE,NA,0
918379,1011200,1,6,750,132.51,40,72,56,72,FALSE,NA,0
918384,1011200,1,6,750,55.01,7,8,8,84,FALSE,NA,0
918407,1011200,1,12,1000,9.62,2,2,2,48,FALSE,NA,0
918411,1011300,1,6,750,48,1,1,1,222,FALSE,NA,0
918412,1011200,2,6,750,33.24,4,4,4,54,FALSE,NA,0
918414,1011200,1,6,750,60,13,29,18,150,FALSE,NA,0
918417,1011200,1,6,750,65.88,28,59,40,306,FALSE,NA,0
918419,1011200,1,6,750,65.01,27,66,40,182,FALSE,NA,0
918421,1011200,1,6,750,64.74,43,104,68,120,FALSE,NA,0
918568,1011200,1,6,1750,22.5,2,2,2,18,FALSE,NA,0
918606,1011200,1,6,750,44.01,1,2,2,558,FALSE,NA,0
918646,1011700,1,12,1000,17,1,1,1,24,FALSE,NA,0
918663,1011200,1,6,750,39,1,1,1,6,FALSE,NA,0
918788,1011100,1,12,750,22.49,10,18,14,396,FALSE,NA,0
918852,1011200,1,8,50,19.25,3,3,3,52,FALSE,NA,0
918858,1011200,1,6,1750,37.74,1,1,1,18,FALSE,NA,0
918860,1011200,1,3,750,36.61764705882353,67,225,107,340,FALSE,NA,0
918997,1011200,1,6,750,52.62,1,1,1,6,FALSE,NA,0
919000,1011200,1,6,750,44.22,3,3,3,648,FALSE,NA,0
919017,1901200,1,6,750,63.74,11,19,14,216,FALSE,NA,0
919040,NA,1,2,750,157.37,1,1,1,8,FALSE,NA,0
919042,1011200,1,6,750,58.5,2,2,2,432,FALSE,NA,0
919043,1011200,1,6,750,36.75,3,3,3,540,FALSE,NA,0
919046,1011200,2,6,750,74.80380952380953,21,40,30,373,FALSE,NA,0
919065,1011200,1,6,750,63.75,1,1,1,216,FALSE,NA,0
919101,1011200,1,12,750,15.75,1,1,1,12,FALSE,NA,0
919116,1011300,1,6,750,29.12,1,1,1,204,FALSE,NA,0
919120,1011200,1,12,750,14.99,7,10,9,132,FALSE,NA,0
919140,1011300,1,6,750,49.94,1,1,1,18,FALSE,NA,0
919216,1011200,1,12,1000,36.11,3,4,3,7344,FALSE,0.5576869732209538,1
919217,1011200,1,12,1000,23,3,3,3,3168,FALSE,1.166072762189267,1
919218,1011300,1,12,1000,35.75,2,2,2,24,FALSE,NA,0
919220,1011200,1,6,750,30.346153846153847,3,3,3,150,FALSE,NA,0
919221,1011200,1,10,50,21.26,2,2,2,40,FALSE,NA,0
919232,1011200,1,6,750,37.77,4,4,4,216,FALSE,NA,0
919233,1011200,1,6,750,32.28,4,4,4,348,FALSE,NA,0
919236,1011200,1,6,750,35.049795918367344,11,32,18,7230,FALSE,-0.037095913794942925,0
919239,1011200,1,6,750,45.174418604651166,12,27,18,648,FALSE,NA,0
919240,1011200,1,6,750,102.35,10,13,12,23,FALSE,NA,0
919242,1011200,1,6,750,118.1,6,6,6,14,FALSE,NA,0
919320,1011200,1,6,750,129.99,60,203,101,270,FALSE,NA,0
919411,1011200,1,6,750,52.5,9,16,12,192,FALSE,NA,0
919412,1011200,1,6,750,69.3,1,1,1,12,FALSE,NA,0
919436,1011500,1,6,750,29.76,1,1,1,6,FALSE,NA,0
919471,1901200,1,10,600,24.66,4,6,5,150,FALSE,NA,0
919473,1011200,1,24,200,7.5,1,1,1,24,FALSE,NA,0
919480,1011200,1,12,375,28.35,1,1,1,24,FALSE,NA,0
919485,1011200,1,12,375,17.31,1,1,1,12,FALSE,NA,0
919488,1011200,1,12,1000,45,35,82,45,120,FALSE,NA,0
919494,1011200,1,6,750,45,6,6,6,294,FALSE,NA,0
919564,1011200,1,6,750,52.5,6,10,9,4476,FALSE,0.38113730929264916,1
919672,1011200,1,6,1750,16.91,1,1,1,12,FALSE,NA,0
919678,1011200,1,6,1750,15.99,1,1,1,24,FALSE,NA,0
919872,1011200,1,3,750,39.89,13,15,14,15,FALSE,NA,0
920148,1011300,1,6,750,28.74,1,1,1,630,FALSE,NA,0
920186,1011200,1,6,750,37.5,1,2,2,372,FALSE,NA,0
920301,1011300,1,6,750,60,2,2,2,384,FALSE,NA,0
920370,1011300,1,6,750,33.74,5,5,5,1158,FALSE,-0.3732316227461859,0
920372,1011500,1,6,750,37.49,7,9,8,114,FALSE,NA,0
920374,1011200,1,6,750,41.93577464788733,49,132,71,1372,FALSE,0.3778672783527152,1
920376,NA,1,6,750,45.55972845336482,67,236,106,4458,FALSE,0.2849674597247413,1
920380,1701100,1,6,750,55.97,2,2,2,322,FALSE,NA,0
920656,1011200,1,6,750,37.5,2,2,2,12,FALSE,NA,0
920676,NA,1,6,750,49.01,2,5,4,42,FALSE,NA,0
921181,1011200,1,6,750,44.97,14,26,19,276,FALSE,NA,0
921186,1011200,1,6,750,44.99,5,8,7,78,FALSE,NA,0
921198,1011200,1,6,750,41.25,4,4,4,840,FALSE,0.12040968739997866,1
921201,1011200,1,12,50,6.99,1,1,1,12,FALSE,NA,0
921212,1011200,1,6,750,48.75,40,93,51,186,FALSE,NA,0
921219,1011200,1,6,750,29.464285714285715,6,7,7,1590,FALSE,0.3983249759948789,1
921222,1011100,1,12,750,20.952,8,10,8,192,FALSE,NA,0
921224,1011200,1,6,750,74.76,2,2,2,12,FALSE,NA,0
921226,1011100,1,12,750,22.38,1,1,1,6,FALSE,NA,0
921227,1011100,1,6,750,34.5,2,2,2,18,FALSE,NA,0
921228,1011200,2,6,750,36,26,68,38,726,FALSE,NA,0
921233,1011200,1,6,750,97.5,24,41,29,168,FALSE,NA,0
921234,1011200,1,6,750,104.99,33,67,43,147,FALSE,NA,0
921242,1011200,1,6,750,28.5,56,140,79,402,FALSE,NA,0
921244,1011200,1,6,750,31.5,50,138,69,817,FALSE,-0.12383975248052918,0
921248,1011600,1,6,750,28.5,28,72,40,161,FALSE,NA,0
921443,1011200,1,6,750,37.5,49,102,77,102,FALSE,NA,0
921471,1011200,1,1,50,97.2,2,2,2,6,FALSE,NA,0
921540,1901200,1,6,750,38.99,86,279,126,1815,FALSE,-0.20589459084604717,0
921542,1011200,1,6,750,52.5,5,9,6,798,FALSE,0.39582844340125894,1
921552,1011100,1,12,750,36,1,1,1,12,FALSE,NA,0
921589,1901200,1,6,750,50.01,83,259,120,714,FALSE,NA,0
921600,1901200,1,6,750,57,48,97,61,114,FALSE,NA,0
921605,1011200,1,6,750,52.5,42,83,55,90,FALSE,NA,0
921674,1011200,1,6,750,60.75,1,1,1,204,FALSE,NA,0
921682,1011200,1,6,750,41.49,1,1,1,6,FALSE,NA,0
921796,1011200,1,12,750,9.75,2,2,2,36,FALSE,NA,0
921806,1011200,1,12,750,12.75,60,175,89,382,FALSE,NA,0
921946,NA,1,6,750,43.5,1,1,1,12,FALSE,NA,0
921970,1011500,1,6,750,30,6,9,8,186,FALSE,NA,0
921986,1011200,1,12,750,13.5,2,2,2,420,FALSE,NA,0
922036,1011200,1,12,750,18,46,111,61,131,FALSE,NA,0
922040,1011200,1,12,750,18.75,4,6,4,1392,FALSE,0.16745972474127813,1
922042,1011200,1,6,750,29.931192660550458,55,104,74,112,FALSE,NA,0
922044,1011200,1,6,750,37.5,65,164,104,180,FALSE,NA,0
922046,1011300,1,6,750,56.25,38,60,51,60,FALSE,NA,0
922075,1011500,1,6,750,37.5,33,83,49,932,FALSE,0.2164195028272698,1
922077,1011500,1,6,750,37.5,31,78,48,905,FALSE,0.2063106796116505,1
922079,1011200,1,6,750,45.9,1,1,1,220,FALSE,NA,0
922081,1011200,1,6,750,45.9,1,1,1,212,FALSE,NA,0
922097,1901200,1,6,750,112.5,8,10,10,44,FALSE,NA,0
922170,1011600,2,6,750,150,21,45,28,48,FALSE,NA,0
922172,1011600,1,6,750,45,58,162,95,180,FALSE,NA,0
922178,NA,2,6,750,46.5,1,4,3,828,FALSE,0.18365517977168463,1
922184,1011200,1,6,750,52.5,36,60,46,60,FALSE,NA,0
922186,1011200,1,12,375,37.5,27,48,39,48,FALSE,NA,0
922208,1011200,1,6,1000,49.47,5,7,6,1260,FALSE,-0.39272378107329564,0
922209,1011200,1,10,600,22.41,3,4,3,190,FALSE,NA,0
922229,1011200,1,6,750,52.46,2,2,2,720,FALSE,NA,0
922250,1011200,1,3,750,76.5,17,35,21,45,FALSE,NA,0
922254,1011200,1,6,750,97.46,25,62,38,72,FALSE,NA,0
922257,1011200,1,6,750,33.74,39,66,49,66,FALSE,NA,0
922260,1011200,1,6,750,31.25,3,6,6,1532,FALSE,0.1051104235570255,1
922261,1011200,1,6,750,48.75,1,1,1,261,FALSE,NA,0
922262,1011200,1,6,750,47.25,3,4,4,891,FALSE,0.17376506988157472,1
922263,1011200,1,6,750,48.375,4,5,5,1244,FALSE,0.30038408193748,1
922296,1011200,1,6,750,75,24,36,31,36,FALSE,NA,0
922366,1011200,1,12,750,10.5,1,1,1,12,FALSE,NA,0
922756,1011100,1,6,750,35.43,34,80,47,108,FALSE,NA,0
923058,1011100,1,6,750,46.26,7,11,10,162,FALSE,NA,0
923366,1011100,1,12,1000,7.04,2,2,2,60,FALSE,NA,0
923532,1011100,2,6,750,16.01,2,2,2,12,FALSE,NA,0
923536,1011100,1,6,750,47.51,2,2,2,12,FALSE,NA,0
924570,1011100,1,6,750,62.99,23,51,31,180,FALSE,NA,0
924572,1011100,1,6,750,74.99,23,51,32,204,FALSE,NA,0
924575,1011100,1,6,750,93.75,42,102,60,102,FALSE,NA,0
924852,1012200,1,6,750,48.63,1,2,1,12,FALSE,NA,0
924890,1011100,1,12,750,37.5,4,5,4,504,FALSE,NA,0
924910,1011100,1,6,750,30,2,2,2,12,FALSE,NA,0
925006,1011100,1,12,750,4.95,1,1,1,12,FALSE,NA,0
925016,1011100,1,6,750,15,2,2,2,24,FALSE,NA,0
925234,1011600,1,6,750,67.5,1,1,1,6,FALSE,NA,0
925399,1011600,1,6,750,66.26,1,1,1,6,FALSE,NA,0
925408,1011600,1,6,750,75,21,30,26,30,FALSE,NA,0
925475,1011700,1,12,750,36,3,5,3,1584,FALSE,0.7216259468686653,1
925476,1011700,1,12,750,36,1,1,1,60,FALSE,NA,0
925514,1011200,1,6,750,9.23,1,1,1,174,FALSE,NA,0
925966,1011100,1,12,750,13.5,2,2,2,36,FALSE,NA,0
925990,1011100,2,6,750,29.61128205128205,12,23,15,294,FALSE,NA,0
926138,1011200,1,6,750,33.98,1,1,1,18,FALSE,NA,0
926192,1011100,1,3,750,36.49,1,1,1,9,FALSE,NA,0
926205,1091100,1,12,750,14.99,7,10,8,216,FALSE,NA,0
926206,1011600,1,6,750,28.5,1,1,1,18,FALSE,NA,0
926215,1011700,1,6,750,30,24,42,29,268,FALSE,NA,0
926219,1011100,1,6,750,82.51,1,2,1,12,FALSE,NA,0
926222,1011200,1,12,750,49.76,3,3,3,60,FALSE,NA,0
926229,1011400,1,6,1750,28.05,3,3,3,4896,FALSE,0.9663501546996692,1
926231,1011300,1,6,750,31.85,1,1,1,138,FALSE,NA,0
926233,1011100,1,6,750,29.25,5,6,5,774,FALSE,0.26703296703296703,1
926239,1011300,1,6,750,48.74,60,180,99,180,FALSE,NA,0
926244,1011100,1,12,375,22.94,1,1,1,60,FALSE,NA,0
926248,1011300,2,6,750,14.28,1,1,1,144,FALSE,NA,0
926259,1011100,1,6,750,35.25,1,1,1,6,FALSE,NA,0
926260,1011300,1,6,750,28.5,1,1,1,126,FALSE,NA,0
926262,1011300,1,6,750,28.5,1,1,1,60,FALSE,NA,0
926269,1011300,2,12,750,13.53,1,2,1,396,FALSE,NA,0
926274,1011300,1,6,750,71.25,3,3,3,18,FALSE,NA,0
926285,1011200,1,3,750,105,13,15,14,15,FALSE,NA,0
926295,1091100,1,6,750,30.89,1,1,1,540,FALSE,NA,0
926297,1011600,1,6,750,16.49,1,1,1,156,FALSE,NA,0
926333,1011300,1,6,750,30,1,1,1,48,FALSE,NA,0
926350,1011200,1,6,750,52.5,55,158,94,174,FALSE,NA,0
926351,1011200,1,6,750,34.35,1,1,1,6,FALSE,NA,0
926357,1011600,1,6,750,69,6,7,6,48,FALSE,NA,0
926364,1011100,1,6,750,18,4,7,6,2100,FALSE,0.8353782140189907,1
926396,1011700,1,6,750,15,1,1,1,138,FALSE,NA,0
926405,1011600,1,12,750,31.5,1,1,1,192,FALSE,NA,0
926412,1011200,1,3,750,90,15,19,18,19,FALSE,NA,0
